customer_id,card_id,card_type,credit_limit,credit_card_balance,minimum_payment_due,payment_due_date,last_credit_card_payment_date,rewards_points
3722,3722,visa,9527.13,2564.31,128.22,2023-06-30,2023-07-18,3724
3723,3723,visa,2243.32,1814.89,90.74,2023-05-02,2023-05-13,7196
3724,3724,mastercard,5363.56,552.09,27.6,2023-06-23,2023-07-31,7092
3725,3725,amex,4955.72,2774.48,138.72,2023-08-03,2023-09-17,8649
3726,3726,mastercard,7711.97,4111.51,205.58,2023-04-09,2023-11-30,9616
3727,3727,amex,5629.59,1155.81,57.79,2023-09-20,2023-02-10,542
3728,3728,amex,5021.3,1113.01,55.65,2023-11-22,2023-05-27,8071
3729,3729,visa,2257.47,353.6,17.68,2023-02-11,2023-10-08,2141
3730,3730,mastercard,3573.01,2771.41,138.57,2023-01-29,2023-09-20,9958
3731,3731,visa,6289.92,2023.42,101.17,2023-03-10,2023-05-25,9692
3732,3732,amex,1366.49,3159.86,157.99,2023-11-29,2023-07-07,4086
3733,3733,amex,4002.91,173.58,8.68,2023-09-08,2023-04-20,6965
3734,3734,visa,2289.25,3200.33,160.02,2023-07-26,2023-06-25,4300
3735,3735,visa,1684.81,4658.97,232.95,2023-12-29,2023-04-27,2842
3736,3736,mastercard,4836.19,4109.16,205.46,2023-11-29,2023-08-06,566
3737,3737,mastercard,3749.6,1726.54,86.33,2023-04-15,2023-08-31,9515
3738,3738,visa,6146.97,552.78,27.64,2023-03-17,2023-01-03,9545
3739,3739,visa,2844.63,2692.28,134.61,2023-10-03,2023-07-13,6316
3740,3740,amex,1499.17,1418.98,70.95,2023-11-25,2023-12-02,3279
3741,3741,mastercard,1316.04,53.87,2.69,2023-08-01,2023-06-29,4320
3742,3742,visa,4885.99,2043.3,102.16,2023-11-29,2023-07-23,6681
3743,3743,mastercard,1070.48,2699.8,134.99,2023-09-18,2023-11-13,9465
3744,3744,visa,1504.01,3877.38,193.87,2023-04-11,2023-05-07,2072
3745,3745,amex,4090.71,4898.64,244.93,2023-12-15,2023-04-28,7759
3746,3746,mastercard,9465.55,4333.08,216.65,2023-06-19,2023-05-22,6822
3747,3747,amex,7438.32,2707.63,135.38,2023-04-11,2023-11-25,4033
3748,3748,visa,7656.08,4033.56,201.68,2023-11-27,2023-05-05,2709
3749,3749,visa,2535.92,4146.02,207.3,2023-11-07,2023-03-19,219
3750,3750,mastercard,6133.33,4833.56,241.68,2023-10-15,2023-03-08,4227
3751,3751,mastercard,3078.89,1234.8,61.74,2023-12-16,2023-08-30,9645
3752,3752,visa,5664.68,1259.2,62.96,2023-12-12,2023-01-05,4161
3753,3753,visa,8320.05,1092.78,54.64,2023-06-16,2023-11-15,5098
3754,3754,mastercard,4884.83,4505.97,225.3,2023-09-18,2023-02-28,1718
3755,3755,visa,3058.1,3420.28,171.01,2023-12-25,2023-11-10,9893
3756,3756,mastercard,3772.36,699.35,34.97,2023-05-07,2023-06-30,388
3757,3757,amex,5407.78,4806.71,240.34,2023-05-13,2023-07-20,7885
3758,3758,visa,8290.18,3027.23,151.36,2023-10-24,2023-05-04,7353
3759,3759,mastercard,6703.96,10.53,0.53,2023-06-29,2023-07-25,7163
3760,3760,visa,9599.7,2183.15,109.16,2023-09-18,2023-02-13,6964
3761,3761,visa,9789.93,3864.04,193.2,2023-07-23,2023-04-13,8498
3762,3762,amex,3817.78,1551.45,77.57,2023-01-06,2023-04-22,2990
3763,3763,mastercard,6941.6,3355.56,167.78,2023-08-10,2023-03-13,4910
3764,3764,amex,7375.09,3590.16,179.51,2023-08-23,2023-01-14,5706
3765,3765,amex,6039.63,4142.87,207.14,2023-08-30,2023-04-17,3667
3766,3766,mastercard,8232.34,2902.27,145.11,2023-12-29,2023-09-20,3128
3767,3767,amex,3484.66,957.71,47.89,2023-02-20,2023-04-27,3184
3768,3768,visa,7855.58,4211.14,210.56,2023-01-08,2023-11-16,560
3769,3769,mastercard,3260.74,916.48,45.82,2023-07-20,2023-12-20,7031
3770,3770,amex,5886.72,2292.62,114.63,2023-03-22,2023-10-15,7345
3771,3771,visa,2017.77,449.83,22.49,2023-04-18,2023-08-10,4803
3772,3772,mastercard,7169.41,796.09,39.8,2023-06-22,2023-11-28,4399
3773,3773,mastercard,8710.28,959.14,47.96,2023-04-02,2023-11-06,2637
3774,3774,visa,7669.46,3597.49,179.87,2023-04-08,2023-09-30,2565
3775,3775,amex,9582.06,1099.09,54.95,2023-06-06,2023-11-01,7901
3776,3776,visa,9899.1,2560.8,128.04,2023-12-05,2023-09-24,5545
3777,3777,visa,5147.81,3387.31,169.37,2023-06-04,2023-04-01,125
3778,3778,visa,2393.27,2749.97,137.5,2023-05-02,2023-05-30,9163
3779,3779,mastercard,7412.84,3302.64,165.13,2023-09-19,2023-01-25,9624
3780,3780,amex,4785.15,4497.37,224.87,2023-07-31,2023-10-20,2394
3781,3781,amex,4454.38,4829.55,241.48,2023-12-12,2023-09-24,3571
3782,3782,visa,2634.89,3420.27,171.01,2023-04-23,2023-02-13,4834
3783,3783,amex,1364.82,933.84,46.69,2023-06-03,2023-08-16,8368
3784,3784,amex,7875.33,4896.22,244.81,2023-06-25,2023-12-10,9378
3785,3785,visa,5336.46,351.16,17.56,2023-06-17,2023-12-23,3795
3786,3786,amex,4574.56,4638.67,231.93,2023-09-17,2023-06-19,2698
3787,3787,visa,4301.65,2258.67,112.93,2023-11-03,2023-12-05,9915
3788,3788,mastercard,5538.71,4212.42,210.62,2023-05-22,2023-10-10,9350
3789,3789,mastercard,7679.3,1700.87,85.04,2023-09-09,2023-02-12,5839
3790,3790,visa,4907.93,2807.48,140.37,2023-01-02,2023-09-01,7106
3791,3791,amex,1858.13,708.34,35.42,2023-09-15,2023-03-07,5656
3792,3792,mastercard,3327.23,4525.55,226.28,2023-03-04,2023-07-29,9435
3793,3793,mastercard,2199.36,1499.05,74.95,2023-08-08,2023-02-02,2675
3794,3794,amex,2710.62,1311.55,65.58,2023-05-10,2023-01-02,3668
3795,3795,amex,8871.22,2228.37,111.42,2023-05-09,2023-04-27,771
3796,3796,visa,2548.26,1827.59,91.38,2023-04-02,2023-08-10,7218
3797,3797,mastercard,7534.43,689.55,34.48,2023-05-29,2023-05-18,4394
3798,3798,mastercard,3718.88,123.13,6.16,2023-03-15,2023-02-02,3114
3799,3799,amex,9111.98,1605.21,80.26,2023-05-06,2023-03-10,4743
3800,3800,amex,6599.31,3599.16,179.96,2023-12-30,2023-04-20,5297
3801,3801,amex,7073.02,945.26,47.26,2023-05-27,2023-04-15,1629
3802,3802,visa,5727.61,862.49,43.12,2023-01-22,2023-08-15,1123
3803,3803,visa,9343.89,2661.4,133.07,2023-01-22,2023-01-24,5790
3804,3804,visa,2420.12,3358.35,167.92,2023-01-13,2023-03-13,8228
3805,3805,mastercard,3577.16,4934.15,246.71,2023-03-25,2023-03-06,1763
3806,3806,amex,9140.96,417.0,20.85,2023-05-11,2023-01-31,8547
3807,3807,visa,9900.94,2317.52,115.88,2023-07-25,2023-01-26,4474
3808,3808,amex,7932.83,4843.79,242.19,2023-09-28,2023-03-22,2213
3809,3809,visa,2912.68,3216.05,160.8,2023-01-21,2023-07-08,6003
3810,3810,amex,9174.85,3252.96,162.65,2023-10-20,2023-04-01,2525
3811,3811,mastercard,2510.28,4494.94,224.75,2023-01-17,2023-07-31,2970
3812,3812,mastercard,8874.3,1699.37,84.97,2023-12-25,2023-08-20,6578
3813,3813,mastercard,4447.56,2740.56,137.03,2023-10-08,2023-02-16,1927
3814,3814,visa,1431.86,2341.3,117.07,2023-11-27,2023-04-25,2382
3815,3815,amex,6506.21,1709.87,85.49,2023-06-20,2023-12-14,6
3816,3816,amex,4324.46,4414.76,220.74,2023-02-19,2023-01-12,3779
3817,3817,visa,1173.12,2093.12,104.66,2023-09-28,2023-09-27,1256
3818,3818,amex,2356.72,706.17,35.31,2023-11-19,2023-09-18,5679
3819,3819,visa,5103.43,776.0,38.8,2023-10-13,2023-03-29,5127
3820,3820,visa,6870.51,573.01,28.65,2023-09-20,2023-04-05,8278
3821,3821,mastercard,1295.57,3726.0,186.3,2023-03-19,2023-04-28,8857
3822,3822,amex,5687.01,4805.11,240.26,2023-12-23,2023-02-01,5455
3823,3823,amex,1423.64,1208.81,60.44,2023-04-23,2023-12-03,3370
3824,3824,amex,9121.58,248.36,12.42,2023-11-03,2023-09-21,49
3825,3825,visa,7363.09,633.0,31.65,2023-10-01,2023-04-19,7316
3826,3826,amex,1755.36,3691.06,184.55,2023-07-31,2023-12-29,1676
3827,3827,visa,5568.84,3986.35,199.32,2023-03-21,2023-05-30,8501
3828,3828,amex,7615.98,1742.26,87.11,2023-11-06,2023-11-19,2098
3829,3829,amex,3591.68,42.17,2.11,2023-06-25,2023-08-23,5578
3830,3830,visa,2690.08,4336.51,216.83,2023-12-17,2023-10-30,1901
3831,3831,mastercard,7081.31,454.45,22.72,2023-06-02,2023-02-07,7433
3832,3832,mastercard,8009.99,765.9,38.3,2023-03-18,2023-10-16,4049
3833,3833,mastercard,4607.23,1233.84,61.69,2023-07-29,2023-11-29,205
3834,3834,visa,3162.67,3178.16,158.91,2023-10-14,2023-02-18,7529
3835,3835,mastercard,9477.4,1747.43,87.37,2023-10-03,2023-06-29,197
3836,3836,visa,5826.37,227.49,11.37,2023-12-15,2023-03-02,9080
3837,3837,visa,5412.03,3799.47,189.97,2023-10-14,2023-09-13,1686
3838,3838,amex,7576.58,2768.49,138.42,2023-05-21,2023-08-13,6209
3839,3839,mastercard,9064.93,4151.09,207.55,2023-03-15,2023-06-27,2904
3840,3840,mastercard,3751.59,329.08,16.45,2023-09-12,2023-02-19,3356
3841,3841,amex,8316.0,4757.01,237.85,2023-08-24,2023-11-10,1793
3842,3842,visa,9400.69,514.4,25.72,2023-12-10,2023-08-09,2890
3843,3843,amex,9656.01,2789.82,139.49,2023-12-13,2023-07-21,9587
3844,3844,amex,7189.85,2600.54,130.03,2023-08-28,2023-03-16,6083
3845,3845,mastercard,7937.73,4460.69,223.03,2023-05-04,2023-06-25,776
3846,3846,mastercard,8582.57,2809.59,140.48,2023-12-27,2023-05-10,5089
3847,3847,visa,8131.33,1393.3,69.67,2023-11-12,2023-07-24,4017
3848,3848,visa,2684.48,859.39,42.97,2023-10-13,2023-02-15,5792
3849,3849,mastercard,1020.43,1298.32,64.92,2023-12-22,2023-02-11,7841
3850,3850,amex,6164.26,1351.63,67.58,2023-12-30,2023-09-22,598
3851,3851,visa,6624.02,1057.91,52.9,2023-08-15,2023-06-29,9781
3852,3852,visa,3032.48,1169.81,58.49,2023-01-03,2023-01-19,9125
3853,3853,mastercard,2686.49,4285.25,214.26,2023-12-10,2023-10-19,1078
3854,3854,mastercard,5790.48,4353.1,217.66,2023-03-30,2023-06-15,704
3855,3855,amex,9038.6,2654.95,132.75,2023-09-16,2023-03-01,6455
3856,3856,mastercard,2690.24,4574.49,228.72,2023-10-03,2023-04-02,686
3857,3857,mastercard,8875.15,2523.84,126.19,2023-10-08,2023-07-09,2001
3858,3858,visa,8766.94,2999.19,149.96,2023-10-20,2023-07-29,1080
3859,3859,amex,3253.03,4969.99,248.5,2023-09-30,2023-04-08,1797
3860,3860,amex,8179.41,1866.15,93.31,2023-10-10,2023-03-03,4226
3861,3861,mastercard,9628.08,3137.86,156.89,2023-02-01,2023-06-29,5315
3862,3862,visa,2419.58,3420.17,171.01,2023-03-09,2023-12-04,9516
3863,3863,visa,5913.77,2977.55,148.88,2023-03-06,2023-08-27,3590
3864,3864,mastercard,8259.77,1576.17,78.81,2023-01-25,2023-03-01,7106
3865,3865,mastercard,3986.48,4608.13,230.41,2023-05-26,2023-11-24,1424
3866,3866,amex,1685.07,4480.49,224.02,2023-10-24,2023-10-02,9253
3867,3867,amex,2105.07,4757.81,237.89,2023-06-18,2023-02-03,5056
3868,3868,visa,4000.39,1900.38,95.02,2023-12-26,2023-09-25,5569
3869,3869,visa,1383.14,4440.9,222.04,2023-07-24,2023-11-02,8765
3870,3870,mastercard,1409.94,3159.62,157.98,2023-05-10,2023-11-11,1800
3871,3871,amex,9772.7,4980.75,249.04,2023-09-18,2023-10-09,807
3872,3872,amex,2108.24,2045.59,102.28,2023-10-09,2023-06-14,7675
3873,3873,mastercard,2470.09,25.71,1.29,2023-01-30,2023-07-10,5559
3874,3874,amex,6317.88,2522.38,126.12,2023-01-25,2023-03-06,2942
3875,3875,visa,8333.77,2694.17,134.71,2023-11-12,2023-02-22,7525
3876,3876,amex,2436.91,2318.1,115.9,2023-02-22,2023-06-16,3026
3877,3877,visa,1387.27,2029.36,101.47,2023-08-31,2023-02-28,1053
3878,3878,visa,2977.74,1099.55,54.98,2023-03-29,2023-10-27,252
3879,3879,mastercard,5535.39,3653.16,182.66,2023-06-07,2023-11-26,2533
3880,3880,mastercard,9923.13,2660.43,133.02,2023-02-20,2023-01-03,4547
3881,3881,visa,6562.73,521.68,26.08,2023-03-07,2023-08-03,7156
3882,3882,visa,2996.04,502.89,25.14,2023-08-30,2023-12-11,5013
3883,3883,visa,1099.47,3886.15,194.31,2023-11-11,2023-09-11,1480
3884,3884,visa,2494.52,2928.83,146.44,2023-06-25,2023-11-13,5013
3885,3885,mastercard,6905.65,2525.89,126.29,2023-10-27,2023-04-07,956
3886,3886,mastercard,3868.06,1105.71,55.29,2023-11-01,2023-04-12,8227
3887,3887,amex,5995.51,1566.38,78.32,2023-05-14,2023-06-04,9722
3888,3888,visa,6272.46,4076.94,203.85,2023-01-29,2023-09-21,2811
3889,3889,visa,2431.17,1395.33,69.77,2023-01-14,2023-03-05,1355
3890,3890,visa,4677.13,882.37,44.12,2023-09-29,2023-02-09,9183
3891,3891,mastercard,5983.23,3295.24,164.76,2023-09-26,2023-06-03,5442
3892,3892,mastercard,8804.97,3849.6,192.48,2023-01-01,2023-11-05,3026
3893,3893,visa,8195.51,874.35,43.72,2023-06-30,2023-07-10,6748
3894,3894,visa,7061.76,1262.25,63.11,2023-07-12,2023-04-25,4432
3895,3895,amex,7994.67,160.2,8.01,2023-02-13,2023-08-31,2325
3896,3896,mastercard,9626.05,146.94,7.35,2023-01-21,2023-08-03,4743
3897,3897,amex,7866.72,274.13,13.71,2023-06-01,2023-06-29,1629
3898,3898,mastercard,2835.84,287.34,14.37,2023-06-04,2023-04-15,938
3899,3899,amex,4024.77,3890.39,194.52,2023-08-12,2023-02-06,2231
3900,3900,visa,4311.19,2939.4,146.97,2023-03-24,2023-11-14,646
3901,3901,mastercard,4938.0,1350.22,67.51,2023-05-28,2023-05-10,1939
3902,3902,mastercard,6702.15,570.36,28.52,2023-09-22,2023-06-19,9740
3903,3903,mastercard,4781.11,4760.21,238.01,2023-10-12,2023-05-09,1251
3904,3904,mastercard,5186.72,1862.79,93.14,2023-12-04,2023-08-02,8689
3905,3905,visa,6338.25,68.69,3.43,2023-03-20,2023-07-28,9928
3906,3906,visa,8294.19,80.05,4.0,2023-11-11,2023-07-08,9613
3907,3907,visa,5036.26,1064.23,53.21,2023-02-03,2023-01-05,1807
3908,3908,amex,6675.12,4029.16,201.46,2023-10-14,2023-08-03,1582
3909,3909,visa,5185.63,3955.92,197.8,2023-08-28,2023-03-31,9615
3910,3910,mastercard,9978.09,118.07,5.9,2023-12-02,2023-02-06,7310
3911,3911,visa,9491.61,1004.92,50.25,2023-11-30,2023-11-21,3522
3912,3912,visa,5867.15,3688.46,184.42,2023-04-11,2023-08-26,2820
3913,3913,amex,8338.44,365.86,18.29,2023-04-12,2023-06-29,1624
3914,3914,mastercard,8769.25,2078.45,103.92,2023-01-25,2023-08-18,5082
3915,3915,amex,1250.83,4802.73,240.14,2023-01-15,2023-05-17,5594
3916,3916,visa,9281.04,2893.28,144.66,2023-01-28,2023-01-14,8690
3917,3917,amex,8743.84,2154.19,107.71,2023-05-19,2023-04-06,5517
3918,3918,amex,8370.02,4803.93,240.2,2023-03-22,2023-07-13,473
3919,3919,mastercard,6108.75,2532.35,126.62,2023-02-09,2023-03-09,2731
3920,3920,mastercard,3050.0,3009.11,150.46,2023-04-06,2023-02-11,7404
3921,3921,mastercard,5513.68,2561.87,128.09,2023-06-29,2023-03-01,9507
3922,3922,mastercard,8194.14,3751.7,187.58,2023-05-28,2023-05-03,9430
3923,3923,amex,5064.99,1661.64,83.08,2023-10-11,2023-12-10,5447
3924,3924,visa,9886.13,760.39,38.02,2023-04-13,2023-11-03,2091
3925,3925,amex,3040.02,2359.49,117.97,2023-10-11,2023-01-28,339
3926,3926,mastercard,9196.99,3663.47,183.17,2023-07-30,2023-07-27,4907
3927,3927,mastercard,3905.11,2333.28,116.66,2023-12-31,2023-05-21,7630
3928,3928,mastercard,8547.75,1011.7,50.59,2023-08-25,2023-02-21,5197
3929,3929,mastercard,4910.5,748.57,37.43,2023-12-13,2023-05-27,3329
3930,3930,amex,8493.53,4855.09,242.75,2023-12-21,2023-02-13,6407
3931,3931,amex,6303.06,4607.94,230.4,2023-06-07,2023-06-03,2555
3932,3932,mastercard,9164.36,1554.82,77.74,2023-07-15,2023-08-20,731
3933,3933,mastercard,5306.93,4817.05,240.85,2023-08-14,2023-03-27,8329
3934,3934,amex,9398.57,3098.36,154.92,2023-04-29,2023-09-28,5382
3935,3935,visa,2146.63,1540.61,77.03,2023-11-07,2023-03-13,1968
3936,3936,visa,8280.58,1524.48,76.22,2023-10-16,2023-04-29,3234
3937,3937,visa,2987.13,4500.17,225.01,2023-02-10,2023-01-09,5575
3938,3938,visa,3069.83,1852.73,92.64,2023-02-13,2023-11-08,4553
3939,3939,visa,1590.61,389.47,19.47,2023-03-22,2023-12-24,257
3940,3940,visa,7586.27,3698.44,184.92,2023-04-29,2023-04-20,5142
3941,3941,mastercard,6794.4,735.97,36.8,2023-04-15,2023-11-10,3411
3942,3942,visa,4015.81,3455.39,172.77,2023-05-16,2023-06-28,9044
3943,3943,visa,9782.09,3462.7,173.14,2023-10-31,2023-07-18,3070
3944,3944,amex,1523.11,2852.14,142.61,2023-02-18,2023-09-16,5100
3945,3945,mastercard,7928.75,2865.76,143.29,2023-11-05,2023-12-31,8543
3946,3946,mastercard,3375.22,1751.2,87.56,2023-09-16,2023-06-26,7849
3947,3947,visa,1603.11,2054.57,102.73,2023-06-01,2023-11-01,8051
3948,3948,mastercard,6730.73,605.05,30.25,2023-09-29,2023-10-06,5398
3949,3949,amex,3961.89,2773.11,138.66,2023-09-10,2023-03-02,3565
3950,3950,visa,5054.59,4082.51,204.13,2023-08-17,2023-09-06,6733
3951,3951,amex,5255.05,151.22,7.56,2023-07-02,2023-12-08,7844
3952,3952,visa,1366.14,3544.28,177.21,2023-12-21,2023-09-13,6130
3953,3953,mastercard,5786.07,671.27,33.56,2023-01-10,2023-02-18,8828
3954,3954,visa,1353.9,3993.58,199.68,2023-03-13,2023-05-04,3357
3955,3955,visa,2646.67,4.88,0.24,2023-01-25,2023-02-17,7486
3956,3956,mastercard,7450.78,383.99,19.2,2023-11-21,2023-06-15,4894
3957,3957,amex,7512.46,4109.8,205.49,2023-03-17,2023-08-18,4306
3958,3958,mastercard,1025.24,1347.13,67.36,2023-04-22,2023-07-07,1449
3959,3959,visa,8639.9,4468.72,223.44,2023-11-05,2023-03-24,5241
3960,3960,visa,1078.26,3905.6,195.28,2023-12-28,2023-07-02,1397
3961,3961,visa,9720.57,3206.5,160.33,2023-09-13,2023-10-12,3569
3962,3962,amex,6043.95,1498.85,74.94,2023-03-23,2023-03-22,4662
3963,3963,mastercard,4313.62,4197.68,209.88,2023-07-08,2023-05-20,4910
3964,3964,mastercard,6463.79,968.78,48.44,2023-09-21,2023-11-28,8287
3965,3965,mastercard,2336.8,4459.34,222.97,2023-07-31,2023-07-25,3200
3966,3966,mastercard,5295.18,3782.1,189.1,2023-01-16,2023-04-22,6455
3967,3967,mastercard,7199.16,1742.09,87.1,2023-03-07,2023-04-16,8458
3968,3968,mastercard,6889.92,871.66,43.58,2023-07-13,2023-04-20,2651
3969,3969,mastercard,9168.46,2209.06,110.45,2023-06-01,2023-10-01,4120
3970,3970,mastercard,3559.33,655.29,32.76,2023-01-24,2023-03-28,2427
3971,3971,mastercard,1634.69,2426.3,121.32,2023-03-02,2023-04-18,409
3972,3972,visa,4352.69,1134.47,56.72,2023-08-26,2023-04-05,9735
3973,3973,mastercard,2195.22,22.42,1.12,2023-08-26,2023-07-24,8680
3974,3974,visa,9039.42,2657.96,132.9,2023-07-21,2023-02-23,7281
3975,3975,mastercard,9831.94,1499.58,74.98,2023-02-12,2023-03-24,6595
3976,3976,mastercard,6710.57,3055.56,152.78,2023-03-15,2023-11-09,1986
3977,3977,visa,8143.68,1563.78,78.19,2023-01-24,2023-11-13,6330
3978,3978,mastercard,7270.27,3422.14,171.11,2023-10-30,2023-07-03,1261
3979,3979,amex,5931.69,3333.91,166.7,2023-11-10,2023-11-20,5034
3980,3980,mastercard,8454.28,125.03,6.25,2023-04-13,2023-06-06,1037
3981,3981,visa,9039.32,3442.53,172.13,2023-02-12,2023-08-14,2601
3982,3982,visa,5613.95,914.75,45.74,2023-09-04,2023-04-30,5890
3983,3983,visa,8300.26,4103.68,205.18,2023-01-11,2023-03-10,2000
3984,3984,mastercard,4511.1,595.01,29.75,2023-11-30,2023-05-24,3369
3985,3985,amex,3099.8,1237.36,61.87,2023-08-23,2023-07-07,4659
3986,3986,amex,5166.86,2868.25,143.41,2023-08-09,2023-06-08,6514
3987,3987,mastercard,3226.57,2097.95,104.9,2023-01-07,2023-08-01,8034
3988,3988,visa,4526.6,4957.13,247.86,2023-09-25,2023-09-12,2636
3989,3989,visa,6765.87,3598.02,179.9,2023-01-13,2023-07-16,2663
3990,3990,amex,2547.48,1101.43,55.07,2023-05-02,2023-03-19,7599
3991,3991,mastercard,7518.94,3666.67,183.33,2023-02-19,2023-01-30,4288
3992,3992,amex,9066.08,1781.41,89.07,2023-06-04,2023-12-12,1734
3993,3993,mastercard,4442.77,113.19,5.66,2023-08-03,2023-10-07,136
3994,3994,amex,9771.11,1408.23,70.41,2023-06-04,2023-08-16,3056
3995,3995,visa,7201.07,4705.07,235.25,2023-01-09,2023-10-04,1957
3996,3996,amex,6178.29,640.55,32.03,2023-03-04,2023-08-08,49
3997,3997,mastercard,3735.49,2861.79,143.09,2023-07-15,2023-12-04,5102
3998,3998,visa,1148.21,4887.78,244.39,2023-01-08,2023-03-20,792
3999,3999,amex,4720.05,2604.03,130.2,2023-08-18,2023-10-18,6816
4000,4000,amex,9205.44,1650.76,82.54,2023-02-13,2023-03-06,651
4001,4001,amex,8236.71,2992.76,149.64,2023-10-05,2023-05-01,5897
4002,4002,mastercard,9845.29,1282.93,64.15,2023-08-25,2023-04-29,2961
4003,4003,mastercard,8268.46,3878.01,193.9,2023-07-30,2023-06-21,2415
4004,4004,amex,7565.72,4313.34,215.67,2023-05-10,2023-03-19,5603
4005,4005,amex,1781.96,1761.34,88.07,2023-10-27,2023-07-23,7807
4006,4006,amex,9817.21,3864.53,193.23,2023-09-28,2023-01-05,447
4007,4007,visa,3627.81,4176.42,208.82,2023-06-14,2023-04-12,9848
4008,4008,visa,3194.3,2039.87,101.99,2023-02-07,2023-06-26,6625
4009,4009,amex,1264.12,4748.82,237.44,2023-10-04,2023-12-28,6555
4010,4010,visa,4613.98,3449.04,172.45,2023-01-20,2023-12-15,4085
4011,4011,visa,9052.1,2283.13,114.16,2023-12-27,2023-12-31,5527
4012,4012,mastercard,7925.27,3052.53,152.63,2023-03-13,2023-11-14,8511
4013,4013,visa,6275.89,2484.74,124.24,2023-10-26,2023-01-15,2648
4014,4014,amex,7720.96,824.9,41.24,2023-02-25,2023-08-02,2020
4015,4015,visa,1475.29,2311.39,115.57,2023-11-25,2023-08-06,1895
4016,4016,visa,2692.3,2788.07,139.4,2023-06-05,2023-11-21,2588
4017,4017,mastercard,5213.07,803.0,40.15,2023-02-07,2023-08-09,3283
4018,4018,visa,7021.3,4458.42,222.92,2023-12-25,2023-01-01,9958
4019,4019,visa,6120.55,2983.32,149.17,2023-03-24,2023-08-12,1339
4020,4020,amex,2383.17,2319.28,115.96,2023-02-25,2023-05-19,7988
4021,4021,visa,8394.99,3922.31,196.12,2023-02-13,2023-10-17,278
4022,4022,mastercard,2221.4,3831.29,191.56,2023-12-14,2023-01-17,3379
4023,4023,mastercard,3259.54,1934.69,96.73,2023-11-03,2023-08-07,9107
4024,4024,mastercard,9522.2,2233.77,111.69,2023-07-29,2023-07-11,9505
4025,4025,amex,9440.79,2347.7,117.38,2023-11-20,2023-05-22,1562
4026,4026,visa,2488.87,743.58,37.18,2023-11-07,2023-06-19,2284
4027,4027,visa,3060.63,3624.83,181.24,2023-11-03,2023-04-28,3721
4028,4028,visa,6790.54,885.88,44.29,2023-08-16,2023-12-29,2428
4029,4029,mastercard,8546.2,361.42,18.07,2023-11-24,2023-10-27,1697
4030,4030,mastercard,6018.35,3357.74,167.89,2023-11-30,2023-10-20,7541
4031,4031,mastercard,3523.17,411.52,20.58,2023-07-12,2023-02-23,1951
4032,4032,visa,3562.45,4334.04,216.7,2023-11-18,2023-06-06,7677
4033,4033,mastercard,1324.94,1655.96,82.8,2023-01-10,2023-03-23,5576
4034,4034,mastercard,1050.33,1163.7,58.18,2023-05-21,2023-02-21,7880
4035,4035,amex,2153.98,2138.61,106.93,2023-07-18,2023-11-11,9499
4036,4036,amex,9936.95,2414.84,120.74,2023-04-13,2023-07-05,8350
4037,4037,amex,2766.08,710.4,35.52,2023-03-26,2023-11-26,647
4038,4038,visa,5943.34,4458.04,222.9,2023-12-19,2023-05-25,6881
4039,4039,mastercard,2547.6,887.83,44.39,2023-01-15,2023-11-21,5489
4040,4040,visa,8796.35,2552.79,127.64,2023-02-18,2023-09-07,6839
4041,4041,mastercard,6955.74,3005.21,150.26,2023-12-08,2023-07-14,4707
4042,4042,amex,7678.28,3254.09,162.7,2023-07-03,2023-08-09,7855
4043,4043,visa,8344.06,2546.31,127.32,2023-11-08,2023-06-22,911
4044,4044,mastercard,8299.43,1300.91,65.05,2023-12-14,2023-04-12,2763
4045,4045,amex,1065.03,352.97,17.65,2023-03-25,2023-06-07,9760
4046,4046,mastercard,7047.03,4717.35,235.87,2023-12-20,2023-08-21,4341
4047,4047,amex,8402.82,3995.12,199.76,2023-07-20,2023-03-13,429
4048,4048,amex,1496.37,1380.28,69.01,2023-03-30,2023-12-21,1568
4049,4049,mastercard,5793.44,509.64,25.48,2023-10-27,2023-05-11,5285
4050,4050,visa,2547.73,4886.05,244.3,2023-10-02,2023-11-25,8253
4051,4051,amex,2915.09,4386.69,219.33,2023-06-22,2023-03-06,1784
4052,4052,mastercard,8579.17,3051.69,152.58,2023-08-31,2023-04-07,7835
4053,4053,amex,5138.86,2585.34,129.27,2023-05-15,2023-09-17,1468
4054,4054,amex,2661.1,1435.06,71.75,2023-02-11,2023-04-04,2126
4055,4055,visa,7715.0,1755.17,87.76,2023-10-17,2023-04-05,3897
4056,4056,visa,9023.05,4332.8,216.64,2023-03-06,2023-12-24,6883
4057,4057,amex,7109.9,2894.6,144.73,2023-02-16,2023-11-22,5462
4058,4058,mastercard,9287.36,4483.21,224.16,2023-01-03,2023-08-22,2044
4059,4059,mastercard,3578.36,4335.0,216.75,2023-02-15,2023-02-04,715
4060,4060,visa,4894.75,2105.7,105.28,2023-05-04,2023-08-14,3573
4061,4061,amex,1948.07,724.05,36.2,2023-07-25,2023-01-27,9734
4062,4062,mastercard,1660.34,4716.5,235.82,2023-11-09,2023-11-29,9977
4063,4063,visa,4628.74,4020.32,201.02,2023-01-11,2023-06-18,2719
4064,4064,mastercard,7139.36,1828.63,91.43,2023-01-27,2023-05-30,6590
4065,4065,mastercard,7788.62,4428.3,221.42,2023-03-10,2023-06-17,2326
4066,4066,mastercard,2357.65,1817.6,90.88,2023-12-28,2023-12-15,9638
