customer_id,card_id,card_type,credit_limit,credit_card_balance,minimum_payment_due,payment_due_date,last_credit_card_payment_date,rewards_points
4301,4301,AMEX,3002.55,4883.15,244.16,5/8/2023,12/4/2023,6561
4302,4302,Visa,9580.2,151.63,7.58,11/25/2023,5/7/2023,9369
4303,4303,Visa,3580.64,3234.16,161.71,8/11/2023,6/27/2023,4988
4304,4304,AMEX,9386.59,2372.56,118.63,10/25/2023,6/17/2023,5433
4305,4305,AMEX,5291.68,4270.9,213.54,7/3/2023,6/6/2023,3644
4306,4306,Visa,7461.64,3889.25,194.46,2/4/2023,2/7/2023,2931
4307,4307,VISA,3500.63,782.53,39.13,8/19/2023,1/8/2023,3475
4308,4308,AMEX,7329.18,1854.3,92.72,3/29/2023,3/15/2023,1513
4309,4309,MasterCard,8833.21,3531.23,176.56,4/28/2023,6/6/2023,7744
4310,4310,AMEX,6195.07,2066.6,103.33,4/2/2023,6/13/2023,3144
4311,4311,AMEX,9215.49,3427.68,171.38,5/25/2023,6/29/2023,9365
4312,4312,VISA,4499.95,4331.35,216.57,12/14/2023,9/3/2023,1402
4313,4313,AMEX,6581.92,3615.76,180.79,5/18/2023,6/26/2023,9310
4314,4314,AMEX,3506.01,2702.51,135.13,11/29/2023,10/1/2023,8847
4315,1234-5678-9012-4315,Visa,2336.1,3966.83,198.34,11/10/2023,1/31/2023,2486
4316,4316,AMEX,2459.99,4386.1,219.31,4/6/2023,8/24/2023,9130
4317,4317,Visa,4996.32,2016.84,100.84,8/13/2023,3/1/2023,2505
4318,4318,Visa,9435.64,4283.44,214.17,3/28/2023,10/28/2023,948
4319,4319,AMEX,3674.66,4019.48,200.97,1/26/2023,6/17/2023,9019
4320,1234-5678-9012-4320,AMEX,1842.35,2052.89,102.64,6/14/2023,3/29/2023,4878
4321,4321,AMEX,5018.73,290.37,14.52,5/22/2023,7/9/2023,7378
4322,4322,MasterCard,2280.51,4503.81,225.19,7/24/2023,8/9/2023,2478
4323,4323,MasterCard,2891.36,1162.88,58.14,6/30/2023,11/21/2023,6390
4324,4324,Visa,9204.53,4382.96,219.15,8/28/2023,3/12/2023,6179
4325,4325,AMEX,6784.32,3522.77,176.14,10/11/2023,4/25/2023,5778
4326,4326,Visa,5682.93,4949.65,247.48,4/12/2023,8/2/2023,7178
4327,4327,AMEX,3021.89,1037.54,51.88,8/5/2023,5/9/2023,9557
4328,4328,AMEX,1840.91,1445.46,72.27,11/29/2023,7/14/2023,4078
4329,4329,VISA,9480.44,462.65,23.13,6/25/2023,5/8/2023,6670
4330,4330,Visa,5821.37,4945.33,247.27,12/29/2023,12/14/2023,1678
4331,4331,MasterCard,2170.56,3098.04,154.9,2/16/2023,8/23/2023,5994
4332,4332,Visa,5155.99,1344.75,67.24,2/26/2023,7/2/2023,6225
4333,4333,Visa,6532.25,2419.04,120.95,9/7/2023,3/2/2023,4425
4334,4334,VISA,7187.85,4855.8,242.79,3/8/2023,2/8/2023,4720
4335,4335,AMEX,1820.78,1737.14,86.86,2/13/2023,1/22/2023,956
4336,4336,Visa,7355.79,4041.74,202.09,3/17/2023,7/8/2023,1353
4337,4337,AMEX,7985.69,652.32,32.62,3/9/2023,6/27/2023,9144
4338,4338,mastercard,4308.51,3635.43,181.77,3/10/2023,8/8/2023,9562
4339,4339,MasterCard,7024.44,1909.54,95.48,10/17/2023,10/1/2023,6000
4340,4340,Visa,1888.16,969.34,48.47,3/21/2023,9/3/2023,3485
4341,4341,MasterCard,9946.04,4403.62,220.18,6/1/2023,11/13/2023,3278
4342,4342,Visa,1649.43,2749.46,137.47,9/20/2023,9/24/2023,6466
4343,4343,MasterCard,2826.78,1877.1,93.86,5/19/2023,1/13/2023,4576
4344,4344,AMEX,7829.31,2021.17,101.06,9/11/2023,6/16/2023,2710
4345,4345,MasterCard,9639.11,364.71,18.24,9/1/2023,6/22/2023,8329
4346,1234-5678-9012-4346,AMEX,3293.19,2464.02,123.2,6/9/2023,10/18/2023,892
4347,1234-5678-9012-4347,Visa,1886.6,3626.94,181.35,1/4/2023,12/16/2023,3041
4348,4348,Visa,2271.87,4115.38,205.77,7/31/2023,4/2/2023,8877
4349,1234-5678-9012-4349,MasterCard,7149.12,4157.79,207.89,9/1/2023,4/13/2023,320
4350,4350,MasterCard,5591.11,4218.76,210.94,10/5/2023,10/16/2023,5959
4351,4351,AMEX,8948.69,4240.39,212.02,12/21/2023,8/11/2023,8269
4352,4352,Visa,1907.56,2344.57,117.23,9/9/2023,1/31/2023,7618
4353,4353,AMEX,5512.83,2165.4,108.27,2/15/2023,8/24/2023,1869
4354,4354,MasterCard,6512.83,554.89,27.74,12/13/2023,10/1/2023,7732
4355,4355,MasterCard,8763.4,1457.69,72.88,5/9/2023,8/11/2023,8317
4356,4356,MasterCard,5983.59,1127.45,56.37,12/27/2023,11/17/2023,4641
4357,4357,MasterCard,2642.81,3052.19,152.61,6/5/2023,12/12/2023,5384
4358,4358,Visa,8999.33,1618.97,80.95,3/15/2023,6/26/2023,1913
4359,4359,AMEX,8791.87,2664.49,133.22,6/15/2023,5/23/2023,2945
4360,4360,Visa,8858.99,1888.98,94.45,1/29/2023,3/5/2023,9608
4361,4361,Visa,6282.26,4450.71,222.54,10/3/2023,9/20/2023,8507
4362,4362,Visa,9669.91,2123.89,106.19,12/24/2023,11/9/2023,2748
4363,4363,MasterCard,6000.32,4190.41,209.52,11/23/2023,5/5/2023,3773
4364,4364,MasterCard,2338.03,205.98,10.3,7/24/2023,12/6/2023,8340
4365,4365,AMEX,4595.28,163.99,8.2,5/25/2023,2/18/2023,2112
4366,4366,Visa,8424.06,3652.63,182.63,5/24/2023,1/21/2023,7513
4367,4367,MasterCard,9805.47,3548.32,177.42,12/27/2023,9/25/2023,499
4368,4368,Visa,8478.24,117.01,5.85,3/2/2023,5/30/2023,6344
4369,4369,Visa,4269.12,2438.64,121.93,7/8/2023,1/9/2023,5967
4370,4370,Visa,1088.11,247.49,12.37,11/4/2023,8/15/2023,6617
4371,4371,VISA,2603.78,833.31,41.67,1/12/2023,7/22/2023,1927
4372,4372,Visa,1332.82,4814.0,240.7,11/2/2023,7/25/2023,5978
4373,4373,AMEX,8396.42,1700.8,85.04,6/21/2023,9/3/2023,7726
4374,4374,MasterCard,3758.65,2346.72,117.34,6/4/2023,6/8/2023,3313
4375,4375,mastercard,7255.75,3413.18,170.66,9/3/2023,5/11/2023,5522
4376,4376,MasterCard,4677.19,4601.69,230.08,6/26/2023,9/2/2023,5271
4377,4377,Visa,3455.44,744.13,37.21,11/6/2023,10/26/2023,6924
4378,4378,VISA,5721.12,1134.29,56.71,3/15/2023,6/25/2023,3837
4379,4379,Visa,5403.0,2798.12,139.91,11/22/2023,1/23/2023,7750
4380,4380,MasterCard,8407.51,3304.63,165.23,7/31/2023,3/27/2023,7907
4381,4381,AMEX,7266.02,2175.54,108.78,2/18/2023,9/28/2023,4187
4382,4382,AMEX,3793.84,3266.29,163.31,10/7/2023,10/29/2023,5730
4383,4383,Visa,8255.03,57.11,2.86,8/31/2023,9/7/2023,7563
4384,1234-5678-9012-4384,AMEX,6382.83,988.06,49.4,10/27/2023,12/17/2023,1502
4385,4385,AMEX,4056.2,4185.1,209.26,11/3/2023,1/14/2023,8734
4386,4386,AMEX,8294.43,3779.5,188.98,11/4/2023,2/17/2023,9603
4387,4387,Visa,4331.3,3178.58,158.93,3/12/2023,10/28/2023,4281
4388,4388,MasterCard,1475.66,2743.77,137.19,1/8/2023,6/1/2023,5863
4389,4389,VISA,8909.89,1000.88,50.04,10/27/2023,1/19/2023,6358
4390,4390,Visa,5001.94,1358.77,67.94,8/30/2023,11/14/2023,3917
4391,4391,AMEX,3903.13,4821.14,241.06,10/8/2023,8/25/2023,74
4392,4392,Visa,9222.05,9.25,0.46,10/22/2023,2/16/2023,8488
4393,4393,AMEX,3266.62,2205.9,110.3,5/2/2023,5/8/2023,105
4394,1234-5678-9012-4394,Visa,9731.5,51.42,2.57,10/16/2023,12/4/2023,8085
4395,1234-5678-9012-4395,Visa,1256.88,1711.83,85.59,11/25/2023,11/2/2023,6174
4396,4396,MasterCard,7027.39,1625.19,81.26,6/18/2023,3/4/2023,3879
4397,4397,AMEX,1537.14,579.22,28.96,12/17/2023,10/22/2023,4459
4398,4398,Visa,1817.94,347.15,17.36,8/17/2023,4/4/2023,9747
4399,4399,Visa,9646.9,4260.77,213.04,4/23/2023,1/12/2023,1352
4400,4400,MasterCard,9283.13,1620.95,81.05,11/7/2023,8/28/2023,5479
4401,4401,AMEX,8594.3,2798.45,139.92,7/21/2023,3/26/2023,3667
4402,4402,Visa,7110.65,3784.57,189.23,2/24/2023,11/26/2023,723
4403,4403,AMEX,5200.67,2693.8,134.69,8/14/2023,8/5/2023,636
4404,1234-5678-9012-4404,Visa,7102.98,2186.9,109.35,6/29/2023,12/31/2023,4394
4405,4405,AMEX,6015.71,2445.7,122.28,3/12/2023,12/19/2023,7848
4406,4406,AMEX,8669.75,4177.21,208.86,4/4/2023,12/23/2023,330
4407,4407,Visa,7691.36,2653.9,132.7,6/3/2023,12/7/2023,7035
4408,4408,MasterCard,7128.9,919.83,45.99,11/11/2023,11/11/2023,3778
4409,4409,Visa,2739.19,929.02,46.45,2/1/2023,6/9/2023,5061
4410,4410,MasterCard,6930.5,2507.15,125.36,1/31/2023,8/2/2023,212
4411,4411,MasterCard,5378.19,1008.74,50.44,12/29/2023,9/8/2023,3656
4412,4412,Visa,8001.92,3955.63,197.78,10/7/2023,4/10/2023,1362
4413,4413,Visa,5091.99,4368.8,218.44,10/5/2023,1/28/2023,5005
4414,4414,MasterCard,5480.25,806.44,40.32,12/3/2023,10/26/2023,9623
4415,4415,Visa,4736.06,2194.81,109.74,8/11/2023,4/27/2023,1346
4416,4416,Visa,9857.63,3750.73,187.54,8/23/2023,2/18/2023,7852
4417,4417,MasterCard,6343.44,418.36,20.92,8/20/2023,7/4/2023,4955
4418,4418,Visa,9202.53,2971.37,148.57,12/21/2023,1/14/2023,8166
4419,4419,Visa,8846.36,2750.66,137.53,3/22/2023,1/7/2023,9899
4420,4420,VISA,7774.91,3885.62,194.28,10/31/2023,2/25/2023,7616
4421,4421,MasterCard,5540.57,4763.73,238.19,2/8/2023,8/11/2023,5832
4422,4422,AMEX,5846.12,2434.01,121.7,6/8/2023,6/24/2023,9024
4423,4423,AMEX,9408.55,1409.48,70.47,5/22/2023,4/21/2023,8778
4424,4424,Visa,3076.26,238.25,11.91,6/2/2023,3/27/2023,5655
4425,4425,MasterCard,8054.1,4104.55,205.23,9/13/2023,3/13/2023,421
4426,4426,MasterCard,3676.77,886.91,44.35,7/21/2023,1/16/2023,6042
4427,4427,Visa,1524.93,4268.33,213.42,6/25/2023,9/5/2023,7254
4428,4428,AMEX,4554.02,3081.2,154.06,1/17/2023,6/2/2023,4001
4429,4429,MasterCard,5701.57,850.56,42.53,4/2/2023,6/22/2023,1378
4430,4430,AMEX,2186.8,2394.79,119.74,3/23/2023,6/27/2023,6022
4431,4431,VISA,7724.52,3177.27,158.86,3/21/2023,7/30/2023,236
4432,4432,Visa,7680.31,3042.53,152.13,8/12/2023,12/15/2023,327
4433,4433,AMEX,7576.06,96.03,4.8,8/13/2023,5/1/2023,4215
4434,4434,AMEX,3888.87,2942.69,147.13,3/12/2023,5/13/2023,4826
4435,4435,VISA,5480.17,4551.02,227.55,12/19/2023,12/6/2023,6618
4436,4436,MasterCard,2565.04,3156.92,157.85,11/1/2023,10/16/2023,9968
4437,4437,Visa,4941.75,2842.19,142.11,1/2/2023,7/12/2023,3066
4438,4438,AMEX,9597.78,3781.28,189.06,8/29/2023,2/1/2023,9093
4439,4439,AMEX,3722.44,2617.12,130.86,1/27/2023,10/12/2023,2177
4440,4440,Visa,1440.37,3712.8,185.64,1/24/2023,12/24/2023,2795
4441,4441,AMEX,3811.48,868.7,43.44,8/1/2023,10/6/2023,5957
4442,4442,AMEX,8516.05,4600.91,230.05,12/22/2023,7/21/2023,354
4443,4443,AMEX,9161.27,2174.88,108.74,7/25/2023,7/7/2023,8969
4444,4444,Visa,1085.87,1912.99,95.65,5/11/2023,6/24/2023,5801
4445,4445,AMEX,5322.74,3724.65,186.23,4/7/2023,3/16/2023,4846
4446,4446,MasterCard,9533.05,2933.82,146.69,5/12/2023,7/15/2023,76
4447,4447,MasterCard,2131.22,1211.06,60.55,10/12/2023,1/21/2023,9863
4448,4448,Visa,1563.62,1355.25,67.76,3/9/2023,1/6/2023,5503
4449,4449,Visa,7822.71,3186.59,159.33,8/23/2023,12/9/2023,5364
4450,4450,MasterCard,6760.3,1953.49,97.67,2/7/2023,4/13/2023,375
4451,4451,AMEX,7490.7,2058.61,102.93,2/25/2023,11/23/2023,4328
4452,1234-5678-9012-4452,AMEX,3446.46,3375.16,168.76,8/22/2023,4/19/2023,1510
4453,4453,VISA,4630.04,3089.36,154.47,8/6/2023,2/5/2023,9008
4454,4454,AMEX,6162.63,843.32,42.17,8/27/2023,8/19/2023,4323
4455,4455,MasterCard,7850.26,4406.54,220.33,12/20/2023,9/28/2023,5812
4456,4456,AMEX,3868.18,1641.57,82.08,4/19/2023,9/22/2023,252
4457,4457,AMEX,4649.25,3350.14,167.51,4/22/2023,2/16/2023,7650
4458,4458,MasterCard,5827.87,4617.07,230.85,8/14/2023,3/27/2023,1904
4459,4459,Visa,1056.53,2199.18,109.96,10/25/2023,1/17/2023,3553
4460,4460,AMEX,8622.68,2457.84,122.89,7/12/2023,11/25/2023,1241
4461,4461,AMEX,6615.91,3375.31,168.77,4/28/2023,10/17/2023,7403
4462,4462,AMEX,1741.48,1643.38,82.17,1/18/2023,10/29/2023,9630
4463,4463,AMEX,4180.87,1766.83,88.34,3/13/2023,12/5/2023,2531
4464,4464,AMEX,2611.91,2956.96,147.85,4/24/2023,8/20/2023,5151
4465,4465,Visa,1357.65,1570.47,78.52,6/17/2023,12/16/2023,5620
4466,1234-5678-9012-4466,AMEX,3799.61,1565.51,78.28,4/24/2023,8/6/2023,5696
4467,4467,mastercard,8857.31,4006.54,200.33,11/24/2023,10/13/2023,8544
4468,4468,Visa,1606.29,168.49,8.42,1/27/2023,5/20/2023,1047
4469,4469,MasterCard,8895.8,128.73,6.44,5/11/2023,4/10/2023,8641
4470,4470,AMEX,2963.67,1473.43,73.67,5/12/2023,9/20/2023,240
4471,4471,Visa,9597.93,3449.37,172.47,2/17/2023,11/18/2023,4445
4472,4472,AMEX,2977.12,1528.24,76.41,8/10/2023,5/29/2023,3576
4473,4473,MasterCard,8703.96,3146.07,157.3,12/17/2023,4/1/2023,9912
4474,4474,MasterCard,9258.86,1431.36,71.57,3/28/2023,1/1/2023,8081
4475,4475,AMEX,9298.95,153.29,7.66,11/26/2023,3/19/2023,5355
4476,4476,AMEX,2113.77,3636.7,181.84,12/9/2023,11/1/2023,5582
4477,4477,Visa,7039.75,2716.5,135.83,7/21/2023,7/13/2023,6178
4478,4478,Visa,8410.44,3221.18,161.06,7/20/2023,12/9/2023,1485
4479,4479,AMEX,7623.45,886.43,44.32,12/23/2023,6/3/2023,4212
4480,4480,Visa,5261.36,3087.25,154.36,2/10/2023,7/26/2023,1857
4481,4481,Visa,9472.24,4045.49,202.27,6/18/2023,2/21/2023,7169
4482,4482,Visa,2618.38,701.95,35.1,1/8/2023,6/16/2023,3049
4483,4483,MasterCard,8898.3,1415.08,70.75,10/21/2023,8/28/2023,9839
4484,4484,MasterCard,3169.89,3958.71,197.94,1/18/2023,11/20/2023,7818
4485,1234-5678-9012-4485,AMEX,5054.87,3218.87,160.94,1/1/2023,8/10/2023,3516
4486,4486,Visa,5162.87,941.14,47.06,11/9/2023,8/27/2023,9554
4487,4487,AMEX,3604.75,1359.36,67.97,7/31/2023,11/13/2023,6909
4488,4488,MasterCard,3557.06,4526.18,226.31,5/24/2023,1/10/2023,8128
4489,4489,VISA,4362.03,1889.19,94.46,1/2/2023,9/6/2023,2586
4490,4490,Visa,1116.48,464.43,23.22,11/10/2023,12/8/2023,7100
4491,4491,MasterCard,3177.62,3316.66,165.83,10/8/2023,8/19/2023,5840
4492,1234-5678-9012-4492,Visa,9561.08,2007.94,100.4,12/28/2023,9/11/2023,562
4493,4493,Visa,7472.14,3657.05,182.85,12/6/2023,9/8/2023,8056
4494,4494,AMEX,5002.07,563.63,28.18,5/1/2023,11/3/2023,6189
4495,4495,AMEX,1008.81,1537.03,76.85,4/10/2023,6/20/2023,2061
4496,4496,MasterCard,7372.86,1963.61,98.18,5/24/2023,11/29/2023,3961
4497,4497,AMEX,5436.29,2873.34,143.67,9/8/2023,10/22/2023,8946
4498,4498,AMEX,6906.64,925.09,46.25,11/19/2023,4/4/2023,4185
4499,4499,Visa,4548.96,1609.35,80.47,7/3/2023,1/13/2023,9687
4500,4500,VISA,1007.0,3829.26,191.46,3/1/2023,9/8/2023,682
4501,4501,AMEX,6252.76,943.73,47.19,8/22/2023,2/11/2023,9024
4502,4502,Visa,8095.06,1900.02,95.0,7/5/2023,10/9/2023,6548
4503,4503,AMEX,2949.66,1957.65,97.88,3/26/2023,2/28/2023,217
4504,1234-5678-9012-4504,AMEX,6964.3,1038.88,51.94,5/13/2023,6/8/2023,1693
4505,4505,MasterCard,4163.62,4363.12,218.16,9/12/2023,12/25/2023,1272
4506,4506,Visa,8498.45,2574.47,128.72,1/17/2023,10/10/2023,9753
4507,4507,AMEX,4940.79,1930.3,96.52,7/23/2023,7/9/2023,6460
4508,4508,AMEX,1564.2,3890.31,194.52,3/20/2023,11/9/2023,3379
4509,4509,AMEX,5763.05,183.72,9.19,3/30/2023,7/23/2023,8229
4510,4510,AMEX,6468.78,4991.09,249.55,6/13/2023,2/21/2023,3686
4511,4511,Visa,3876.88,4804.82,240.24,11/18/2023,12/21/2023,3491
4512,4512,AMEX,1698.48,438.03,21.9,3/29/2023,10/22/2023,4554
4513,4513,MasterCard,7778.27,4440.74,222.04,11/1/2023,5/9/2023,4913
4514,4514,MasterCard,5867.96,1553.41,77.67,10/2/2023,1/16/2023,9677
4515,4515,AMEX,2887.6,522.62,26.13,6/8/2023,8/2/2023,8715
4516,4516,AMEX,2686.51,2850.89,142.54,6/12/2023,2/14/2023,285
4517,4517,Visa,5913.6,4342.6,217.13,1/14/2023,6/11/2023,1998
4518,4518,Visa,3786.7,798.35,39.92,12/5/2023,1/22/2023,5813
4519,4519,Visa,7221.04,4851.0,242.55,6/14/2023,3/19/2023,1701
4520,4520,MasterCard,4138.92,1456.72,72.84,6/1/2023,5/11/2023,1516
4521,4521,MasterCard,5234.23,2847.62,142.38,7/28/2023,2/7/2023,5881
4522,4522,AMEX,1537.49,3326.48,166.32,11/9/2023,7/24/2023,9944
4523,4523,AMEX,5148.63,1753.55,87.68,3/22/2023,1/2/2023,9986
4524,4524,MasterCard,1091.16,4389.68,219.48,4/19/2023,2/23/2023,9430
4525,4525,MasterCard,4246.11,4962.1,248.1,6/21/2023,4/18/2023,45
4526,1234-5678-9012-4526,VISA,3792.12,2041.99,102.1,11/8/2023,11/25/2023,3761
4527,4527,MasterCard,7806.04,725.73,36.29,12/2/2023,10/25/2023,1225
4528,4528,AMEX,7918.97,4422.69,221.13,1/1/2023,7/5/2023,9696
4529,4529,Visa,4768.77,2629.72,131.49,5/13/2023,6/12/2023,7196
4530,4530,AMEX,9782.88,3700.78,185.04,6/22/2023,7/8/2023,6390
4531,4531,Visa,3250.72,1791.1,89.56,7/6/2023,2/11/2023,8807
4532,4532,Visa,2491.84,566.62,28.33,1/28/2023,6/4/2023,3675
4533,1234-5678-9012-4533,MasterCard,8328.84,4296.4,214.82,8/3/2023,1/20/2023,9822
4534,4534,MasterCard,5590.99,2415.33,120.77,10/12/2023,10/4/2023,701
4535,4535,Visa,2757.87,545.32,27.27,9/25/2023,4/3/2023,9806
4536,4536,Visa,3996.4,936.79,46.84,6/15/2023,1/22/2023,9343
4537,1234-5678-9012-4537,MasterCard,1851.86,3707.64,185.38,4/6/2023,4/9/2023,9035
4538,4538,AMEX,7265.97,4379.11,218.96,3/15/2023,8/17/2023,2934
4539,4539,MasterCard,5471.12,1385.89,69.29,2/19/2023,12/9/2023,3874
4540,4540,MasterCard,6078.35,1401.95,70.1,7/27/2023,1/29/2023,8243
4541,4541,Visa,1669.07,508.46,25.42,4/19/2023,2/9/2023,5444
4542,4542,MasterCard,7293.85,2094.35,104.72,12/4/2023,1/27/2023,7936
4543,4543,Visa,3644.43,4457.09,222.85,5/22/2023,4/9/2023,226
4544,4544,Visa,2440.12,821.7,41.09,5/25/2023,12/13/2023,8978
4545,4545,AMEX,4822.11,3895.8,194.79,8/8/2023,5/20/2023,7236
4546,4546,MasterCard,8691.07,1094.48,54.72,12/6/2023,4/20/2023,6439
4547,4547,MasterCard,4343.78,1013.07,50.65,9/9/2023,7/1/2023,8429
4548,4548,AMEX,1981.26,74.72,3.74,3/26/2023,9/13/2023,2277
4549,4549,MasterCard,9479.61,3348.65,167.43,11/14/2023,10/24/2023,7406
4550,4550,AMEX,6752.87,1934.39,96.72,8/21/2023,3/13/2023,9741
4551,4551,MasterCard,3714.26,4868.75,243.44,9/22/2023,6/28/2023,3599
4552,4552,MasterCard,6246.48,258.32,12.92,4/8/2023,4/8/2023,8457
4553,4553,Visa,1812.88,329.69,16.48,9/20/2023,7/27/2023,6000
4554,4554,AMEX,6078.43,1422.27,71.11,5/13/2023,12/22/2023,8655
4555,4555,MasterCard,8373.95,2688.87,134.44,3/19/2023,4/25/2023,6504
4556,4556,MasterCard,2245.35,3742.16,187.11,10/12/2023,8/30/2023,4062
4557,4557,AMEX,8511.57,1515.1,75.76,5/12/2023,3/22/2023,6843
4558,4558,Visa,5976.09,1667.73,83.39,4/21/2023,10/8/2023,1807
4559,4559,VISA,2731.33,3596.72,179.84,4/28/2023,5/25/2023,4567
4560,4560,MasterCard,2901.63,1848.91,92.45,5/18/2023,9/11/2023,2239
4561,4561,mastercard,8948.17,3262.8,163.14,11/2/2023,4/19/2023,2491
4562,4562,Visa,5281.8,1570.98,78.55,9/17/2023,7/24/2023,5972
4563,4563,VISA,3545.63,4958.24,247.91,10/31/2023,2/15/2023,1082
4564,4564,AMEX,3272.27,4583.2,229.16,3/14/2023,1/22/2023,6384
4565,4565,MasterCard,4601.16,2933.3,146.67,5/29/2023,11/7/2023,1880
4566,4566,Visa,7999.41,4804.63,240.23,12/26/2023,1/3/2023,259
4567,4567,MasterCard,1240.62,2808.93,140.45,5/21/2023,12/12/2023,4086
4568,4568,AMEX,1969.21,4255.73,212.79,3/27/2023,10/17/2023,7845
4569,4569,AMEX,5002.13,4763.12,238.16,4/17/2023,4/30/2023,7237
4570,4570,AMEX,9169.6,4879.21,243.96,6/1/2023,9/17/2023,6760
4571,4571,AMEX,8952.41,4859.41,242.97,10/19/2023,9/15/2023,1286
4572,4572,Visa,8031.1,4365.09,218.25,4/1/2023,11/10/2023,2559
4573,4573,AMEX,9809.56,1974.66,98.73,10/19/2023,12/22/2023,6467
4574,4574,AMEX,1968.09,4960.45,248.02,8/22/2023,5/21/2023,419
4575,1234-5678-9012-4575,Visa,8950.95,3897.66,194.88,1/11/2023,9/11/2023,4749
4576,4576,MasterCard,1180.09,4256.4,212.82,6/6/2023,10/20/2023,5283
4577,4577,MasterCard,4735.57,3997.44,199.87,9/23/2023,5/16/2023,447
4578,4578,Visa,3029.74,2864.73,143.24,3/22/2023,7/9/2023,7411
4579,4579,AMEX,4265.79,2705.97,135.3,12/31/2023,4/7/2023,8938
4580,4580,AMEX,9765.71,2070.06,103.5,6/13/2023,10/13/2023,3115
4581,4581,Visa,3961.28,626.48,31.32,11/28/2023,4/7/2023,6901
4582,4582,MasterCard,6665.95,3147.05,157.35,10/3/2023,3/22/2023,2884
4583,4583,AMEX,7195.24,1607.41,80.37,2/3/2023,5/4/2023,4299
4584,1234-5678-9012-4584,MasterCard,5945.99,959.73,47.99,11/12/2023,8/15/2023,7550
4585,4585,MasterCard,1818.91,1309.12,65.46,8/6/2023,4/19/2023,4893
4586,4586,Visa,8704.16,1935.96,96.8,2/13/2023,6/25/2023,3292
4587,4587,AMEX,8085.77,39.12,1.96,2/28/2023,1/22/2023,4764
4588,4588,Visa,7745.63,1745.93,87.3,2/16/2023,11/20/2023,5753
4589,4589,AMEX,9194.21,3186.73,159.34,9/24/2023,6/28/2023,2517
4590,4590,MasterCard,4126.37,1001.88,50.09,11/20/2023,9/3/2023,4761
4591,4591,Visa,6184.62,1062.6,53.13,4/20/2023,7/20/2023,8661
4592,4592,AMEX,8049.5,785.71,39.29,7/14/2023,4/26/2023,4928
4593,4593,Visa,4999.97,1192.76,59.64,10/23/2023,2/22/2023,4704
4594,4594,Visa,9667.36,131.77,6.59,6/11/2023,6/15/2023,9625
4595,1234-5678-9012-4595,Visa,8638.18,4892.36,244.62,12/1/2023,6/25/2023,864
4596,4596,AMEX,5775.62,342.61,17.13,5/5/2023,7/6/2023,2503
4597,4597,MasterCard,2325.93,3641.26,182.06,6/7/2023,9/20/2023,7217
4598,4598,AMEX,5533.13,1348.97,67.45,9/9/2023,10/28/2023,7577
4599,4599,MasterCard,2862.53,2485.48,124.27,12/4/2023,3/23/2023,7879
4600,4600,Visa,4659.21,1659.96,83.0,6/30/2023,8/12/2023,9998
4601,4601,MasterCard,3389.83,4853.28,242.66,2/8/2023,3/16/2023,6715
4602,4602,Visa,8316.45,1793.37,89.67,3/14/2023,4/4/2023,8903
4603,4603,mastercard,3334.62,2238.94,111.95,11/25/2023,1/31/2023,6145
4604,4604,Visa,6323.21,4943.44,247.17,11/8/2023,7/17/2023,939
4605,4605,MasterCard,1469.53,495.8,24.79,10/7/2023,8/7/2023,4442
4606,4606,MasterCard,7785.43,1478.24,73.91,2/17/2023,3/20/2023,4826
4607,4607,Visa,5040.01,1927.11,96.36,2/22/2023,2/26/2023,8181
4608,1234-5678-9012-4608,MasterCard,4743.59,2248.55,112.43,8/30/2023,1/13/2023,1141
4609,4609,AMEX,4917.21,4786.8,239.34,12/6/2023,7/3/2023,6364
4610,4610,MasterCard,7415.07,1908.94,95.45,2/13/2023,9/20/2023,7984
4611,4611,Visa,4880.48,1407.71,70.39,11/4/2023,6/16/2023,3384
4612,4612,Visa,7637.12,1571.36,78.57,1/11/2023,4/6/2023,4863
4613,4613,MasterCard,3546.54,631.54,31.58,2/23/2023,11/3/2023,3031
4614,4614,Visa,9645.04,703.69,35.18,12/15/2023,12/6/2023,7870
4615,4615,Visa,5594.28,1210.46,60.52,4/3/2023,3/23/2023,1645
4616,4616,VISA,6252.27,860.28,43.01,2/24/2023,5/5/2023,6841
4617,4617,Visa,7255.17,1688.43,84.42,11/27/2023,2/26/2023,7330
4618,4618,Visa,6261.93,700.8,35.04,6/20/2023,6/23/2023,4914
4619,4619,AMEX,6076.91,2828.08,141.4,7/22/2023,1/14/2023,5507
4620,4620,VISA,1021.77,4753.26,237.66,4/14/2023,2/25/2023,2724
4621,4621,Visa,5136.17,2490.5,124.52,2/17/2023,4/7/2023,8638
4622,4622,AMEX,8801.09,2232.56,111.63,11/2/2023,8/27/2023,1807
4623,4623,MasterCard,9314.5,928.77,46.44,3/30/2023,2/23/2023,4122
4624,4624,Visa,3594.19,1111.89,55.59,10/8/2023,11/5/2023,8815
4625,4625,VISA,7374.58,3109.64,155.48,3/1/2023,4/4/2023,8210
4626,4626,Visa,8726.55,589.05,29.45,12/5/2023,1/18/2023,9625
4627,4627,AMEX,4962.88,884.9,44.24,10/2/2023,6/9/2023,6178
4628,4628,Visa,6380.78,2927.08,146.35,12/30/2023,5/19/2023,8258
4629,4629,AMEX,6759.22,3675.67,183.78,8/5/2023,1/2/2023,2780
4630,4630,Visa,9541.08,4709.39,235.47,11/23/2023,12/17/2023,4180
